,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
176,JAICORPLTD.NS,318.79998779296875,34.288802122110624,361.35900146484374,385.4612691556162,318.8537302340322,38.39304,64.83184615384614,0.10690057046509928,0.00016854888611147353
177,JASH.NS,2389.550048828125,54.63666993499321,2214.6069873046877,2651.0338871443546,1984.8410640275206,41.96996078431373,66.9190704225352,-0.3018041693146795,-0.2038999455096889
178,JBCHEPHARM.NS,1891.9000244140625,53.602990215618725,1888.9399975585939,1971.9846603798915,1706.3753127646396,41.538037037037036,65.42164285714284,-0.2904555448256757,-0.10872444664523362
179,JBMA.NS,1571.199951171875,25.501579386050395,1849.1880004882812,1867.8198246399047,1609.4601680358764,39.25081690140845,69.5964081632653,0.3502917544338978,0.023772080616752855
180,JCHAC.NS,2007.449951171875,34.85198609072566,2193.1850048828123,2712.3593398346666,2119.8556748137707,31.81847619047619,61.104321428571424,-0.0953380005406246,0.05302517759930547
181,JINDALPOLY.NS,708.2999877929688,36.78520650065163,798.0009985351562,840.8022270679952,691.107764387083,32.59166666666667,62.576595744680844,-0.12866908209618913,-0.024876327964760907
182,JIOFIN.NS,311.20001220703125,28.44087673811613,338.48400024414065,361.6035395367847,309.25646107356687,37.5232,63.33577777777778,0.24204554147524387,-0.00628459346238863
183,JMFINANCIL.NS,134.69000244140625,44.709310139085154,128.74740051269532,163.4630176651592,130.4619853865986,37.516622950819674,63.3853090909091,-0.1917200062941255,-0.03240803857367914
184,JSL.NS,663.9500122070312,29.871713778319602,742.5810021972657,824.4714394262757,652.1685569116149,40.465333333333334,68.6136393442623,0.2617949410610003,-0.01806504648308735
185,JSWENERGY.NS,668.9000244140625,38.70026111519026,719.72099609375,745.530299533219,653.2496931425621,39.22863157894737,68.36342857142859,0.013469000637806374,-0.02395765575673207
186,JSWINFRA.NS,281.1000061035156,27.56237359803403,321.57800048828125,355.56331508335404,282.71668369594283,43.64985185185185,68.49052,0.3685574537210098,0.005718366427097451
187,JSWSTEEL.NS,943.8499755859375,37.20795339099915,967.4930004882813,1050.0724446835156,943.8225565371874,40.027240506329115,65.42543661971831,0.07043421129378573,-2.9051063211140275e-05
188,JUBLFOOD.NS,585.25,30.36498916631099,649.317001953125,674.9691135883413,579.5358912944712,35.7354,63.86686363636364,0.15028265623692494,-0.009859801250213488
189,JUBLPHARMA.NS,1058.3499755859375,40.365203842545874,1075.003994140625,1231.8086566587576,1068.1413311342112,33.9528,65.38264615384617,-0.188862298324317,0.009166722851063833
190,JWL.NS,458.25,34.676886493749166,525.2950006103515,539.3896202721119,460.80036996226323,41.394346666666664,70.29226229508197,0.1622796520261744,0.005534652592557798
191,KABRAEXTRU.NS,420.0,45.630329572687664,428.4079986572266,471.68378957522674,390.4162073730154,39.31768115942029,64.02666666666666,-0.16055495204998632,-0.07577501156021253
192,KAJARIACER.NS,1230.949951171875,23.18842082887359,1408.3030004882812,1540.0238069334239,1231.4161955079824,37.70887096774194,66.87678571428572,0.38506722068899574,0.00037862449577011695
193,KAYNES.NS,5301.60009765625,46.805517841068635,5238.923017578125,5885.352658237698,5016.007351527927,47.35492307692307,70.06561538461538,0.011601861013732106,-0.056936269449710475
194,KDDL.NS,2428.949951171875,26.44822160057646,3035.0660009765625,3195.7256674161285,2528.6793130526216,42.242,68.612,0.37388803559072814,0.03943930784973811
195,KIRLFER.NS,452.20001220703125,38.28341683295545,459.6470074462891,452.20001220703125,452.20001220703125,39.723636363636366,66.99,0.036255984157566014,0.0
