,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
174,ITI.NS,211.5500030517578,29.795786764772473,290.5819995117188,340.15059696717316,229.91940425352996,38.357157894736844,64.9416,0.22320139446877826,0.07989495824161227
175,IWEL.NS,10920.2001953125,57.24535831624214,7565.658032226563,14684.812921541914,5554.602215176837,45.51114285714286,79.83723076923076,-0.25783170279710144,-0.9659733986846516
176,JAICORPLTD.NS,318.79998779296875,42.75718957499071,341.9490002441406,400.7417016548146,330.598294683076,43.538875,70.42371428571428,0.017953735024372725,0.03568774273750431
177,JASH.NS,2389.550048828125,57.4197490471339,1944.8759936523438,2551.900897549399,1926.204107333414,53.4875,78.06923076923077,-0.07351715909574949,-0.24054872468118393
178,JBCHEPHARM.NS,1891.9000244140625,55.360333148950325,1737.6100073242187,2009.0462842716488,1699.6037401424137,48.278999999999996,68.98536842105264,-0.14667522419582693,-0.11314183402275631
179,JBMA.NS,1571.199951171875,34.81443781482774,1833.4050048828126,2203.344535126726,1638.845479521712,46.93085714285714,81.67733333333334,0.2581759649338413,0.041276330926317044
180,JCHAC.NS,2007.449951171875,52.02195173150535,1552.782000732422,2491.0222390728795,1661.8577902239958,31.642,60.60399999999999,-0.6440791268410766,-0.20795531541919604
181,JINDALPOLY.NS,708.2999877929688,48.04938459004225,657.5149993896484,932.5252664974337,617.5397298404569,34.61175,65.36466666666668,-0.38823909770647974,-0.1469707187519094
182,JIOFIN.NS,311.20001220703125,40.40364421770051,317.60400024414065,368.63305876091147,311.59694001838545,47.7408,77.99674999999999,0.15368732367910656,0.0012738501582550293
183,JMFINANCIL.NS,134.69000244140625,61.33647009772464,99.05719985961915,160.03981965718756,64.64118009867181,37.823,63.20709090909091,-0.6216712079349772,-1.0836563044766216
184,JSL.NS,663.9500122070312,41.902669737232955,686.6929974365235,847.0216088840234,668.1733923366796,45.74142857142857,78.11375000000001,0.08392302020478251,0.006320784661715917
185,JSWENERGY.NS,668.9000244140625,49.680755318389586,594.2180010986328,770.8455480668141,653.9094446089672,44.9412,83.13733333333334,-0.10546125422528958,-0.022924550071393386
186,JSWINFRA.NS,281.1000061035156,43.97838782383435,271.72100036621094,358.2964070391856,288.52859601257217,56.337999999999994,69.58733333333333,0.21938322581855305,0.02574645983697523
187,JSWSTEEL.NS,943.8499755859375,52.114244885716595,883.9509985351563,1023.8967215449595,867.6982674687124,46.3634,66.85016666666668,-0.12403846322134693,-0.0877628905948818
